Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result,ScalableStringProcessingMatcher_confidence,description,SimilarTypeFilter_confidence,CosineSimilarityConfidenceMatcher_confidence,SimilarNeighboursFilter_confidence,CommonPropertiesFilter_confidence
knowledgegraph,nell-dbpedia,KGMatcher,"[""disease""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:disease,=,0.5,http://dbpedia.org/ontology/Disease,"[""Disease""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""astronaut""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:astronaut,=,0.5,http://dbpedia.org/ontology/Astronaut,"[""Astronaut""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""sportsteam""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sportsteam,=,0.5,http://dbpedia.org/ontology/SportsTeam,"[""SportsTeam""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""lake""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:lake,=,0.5,http://dbpedia.org/ontology/Lake,"[""Lake""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""politicalparty""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:politicalparty,=,0.5,http://dbpedia.org/ontology/PoliticalParty,"[""PoliticalParty""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""weapon""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:weapon,=,0.5,http://dbpedia.org/ontology/Weapon,"[""Weapon""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""videogame""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:videogame,=,0.5,http://dbpedia.org/ontology/VideoGame,"[""VideoGame""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""lymphnode""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:lymphnode,=,0.45150669101366436,http://dbpedia.org/ontology/Lymph,"[""Lymph""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""restaurant""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:restaurant,=,0.5,http://dbpedia.org/ontology/Restaurant,"[""Restaurant""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""religion""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:religion,=,0.0,http://dbpedia.org/ontology/Religious,"[""Religious""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""criminal""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:criminal,=,0.5,http://dbpedia.org/ontology/Criminal,"[""Criminal""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""olympics""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:olympics,=,0.5,http://dbpedia.org/ontology/Olympics,"[""Olympics""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""zoo""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:zoo,=,0.5,http://dbpedia.org/ontology/Zoo,"[""Zoo""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""country""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:country,=,0.5,http://dbpedia.org/ontology/Country,"[""Country""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""braintissue""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:braintissue,=,0.44740833812861935,http://dbpedia.org/ontology/Brain,"[""Brain""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""skiarea""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:skiarea,=,0.5,http://dbpedia.org/ontology/SkiArea,"[""SkiArea""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""televisionnetwork""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionnetwork,=,0.25,http://dbpedia.org/ontology/BroadcastNetwork,"[""BroadcastNetwork""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""stadiumoreventvenue""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:stadiumoreventvenue,=,0.4175028740631578,http://dbpedia.org/ontology/Stadium,"[""Stadium""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""bombingevent""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:bombingevent,=,0.0,http://dbpedia.org/ontology/Attack,"[""Attack""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""mountain""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:mountain,=,0.5,http://dbpedia.org/ontology/Mountain,"[""Mountain""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""plant""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:plant,=,0.5,http://dbpedia.org/ontology/Plant,"[""Plant""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""televisionshow""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionshow,=,0.5,http://dbpedia.org/ontology/TelevisionShow,"[""TelevisionShow""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""mediatype""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:mediatype,=,0.0,http://dbpedia.org/ontology/Media,"[""Media""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""model""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:model,=,0.5,http://dbpedia.org/ontology/Model,"[""Model""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""journalist""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:journalist,=,0.5,http://dbpedia.org/ontology/Journalist,"[""Journalist""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""winery""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:winery,=,0.5,http://dbpedia.org/ontology/Winery,"[""Winery""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""amphibian""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:amphibian,=,0.5,http://dbpedia.org/ontology/Amphibian,"[""Amphibian""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""newspaper""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:newspaper,=,0.5,http://dbpedia.org/ontology/Newspaper,"[""Newspaper""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""fungus""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:fungus,=,0.5,http://dbpedia.org/ontology/Fungus,"[""Fungus""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""militaryconflict""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:militaryconflict,=,0.5,http://dbpedia.org/ontology/MilitaryConflict,"[""MilitaryConflict""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""race""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:race,=,0.5,http://dbpedia.org/ontology/Race,"[""Race""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""director""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:director,=,0.2388688327316486,http://dbpedia.org/ontology/BusinessPerson,"[""BusinessPerson""]",[],"[""owl:Class"",""rdfs:Class""]",false,false positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""monument""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:monument,=,0.5,http://dbpedia.org/ontology/Monument,"[""Monument""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""cheese""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:cheese,=,0.5,http://dbpedia.org/ontology/Cheese,"[""Cheese""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""director""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:director,=,0.0,http://dbpedia.org/ontology/MovieDirector,"[""MovieDirector""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""architect""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:architect,=,0.5,http://dbpedia.org/ontology/Architect,"[""Architect""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""musicgenre""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:musicgenre,=,0.5,http://dbpedia.org/ontology/MusicGenre,"[""MusicGenre""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""hobby""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:hobby,=,0.2283741114283072,http://dbpedia.org/ontology/PoliticalConcepts,"[""PoliticalConcepts""]",[],"[""owl:Class"",""rdfs:Class""]",false,false positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""programminglanguage""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:programminglanguage,=,0.5,http://dbpedia.org/ontology/ProgrammingLanguage,"[""ProgrammingLanguage""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""recordlabel""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:recordlabel,=,0.5,http://dbpedia.org/ontology/RecordLabel,"[""RecordLabel""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""mammal""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:mammal,=,0.5,http://dbpedia.org/ontology/Mammal,"[""Mammal""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""celebrity""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:celebrity,=,0.5,http://dbpedia.org/ontology/Celebrity,"[""Celebrity""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""beach""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:beach,=,0.5,http://dbpedia.org/ontology/Beach,"[""Beach""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""trainstation""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:trainstation,=,0.2357794181502388,http://dbpedia.org/ontology/RailwayStation,"[""RailwayStation""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""year""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:year,=,0.5,http://dbpedia.org/ontology/Year,"[""Year""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""currency""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:currency,=,0.5,http://dbpedia.org/ontology/Currency,"[""Currency""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""river""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:river,=,0.5,http://dbpedia.org/ontology/River,"[""River""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""automobileengine""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:automobileengine,=,0.5,http://dbpedia.org/ontology/AutomobileEngine,"[""AutomobileEngine""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""protein""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:protein,=,0.5,http://dbpedia.org/ontology/Protein,"[""Protein""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""artery""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:artery,=,0.5,http://dbpedia.org/ontology/Artery,"[""Artery""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""boardgame""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:boardgame,=,0.5,http://dbpedia.org/ontology/BoardGame,"[""BoardGame""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""crustacean""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:crustacean,=,0.5,http://dbpedia.org/ontology/Crustacean,"[""Crustacean""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""profession""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:profession,=,0.5,http://dbpedia.org/ontology/Profession,"[""Profession""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""cave""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:cave,=,0.5,http://dbpedia.org/ontology/Cave,"[""Cave""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""judge""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:judge,=,0.5,http://dbpedia.org/ontology/Judge,"[""Judge""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""shoppingmall""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:shoppingmall,=,0.5,http://dbpedia.org/ontology/ShoppingMall,"[""ShoppingMall""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""sportsleague""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sportsleague,=,0.5,http://dbpedia.org/ontology/SportsLeague,"[""SportsLeague""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""writer""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:writer,=,0.5,http://dbpedia.org/ontology/Writer,"[""Writer""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""muscle""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:muscle,=,0.5,http://dbpedia.org/ontology/Muscle,"[""Muscle""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""mollusk""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:mollusk,=,0.324713582820638,http://dbpedia.org/ontology/Mollusca,"[""Mollusca""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""mountainrange""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:mountainrange,=,0.5,http://dbpedia.org/ontology/MountainRange,"[""MountainRange""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""hotel""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:hotel,=,0.5,http://dbpedia.org/ontology/Hotel,"[""Hotel""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""hobby""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:hobby,=,0.0,http://dbpedia.org/ontology/Activity,"[""Activity""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""bacteria""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:bacteria,=,0.5,http://dbpedia.org/ontology/Bacteria,"[""Bacteria""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""grandprix""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:grandprix,=,0.5,http://dbpedia.org/ontology/GrandPrix,"[""GrandPrix""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""musicfestival""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:musicfestival,=,0.5,http://dbpedia.org/ontology/MusicFestival,"[""MusicFestival""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""bridge""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:bridge,=,0.5,http://dbpedia.org/ontology/Bridge,"[""Bridge""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""archaea""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:archaea,=,0.5,http://dbpedia.org/ontology/Archaea,"[""Archaea""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""company""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:company,=,0.5,http://dbpedia.org/ontology/Company,"[""Company""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""island""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:island,=,0.5,http://dbpedia.org/ontology/Island,"[""Island""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""ethnicgroup""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:ethnicgroup,=,0.5,http://dbpedia.org/ontology/EthnicGroup,"[""EthnicGroup""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""athlete""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:athlete,=,0.5,http://dbpedia.org/ontology/Athlete,"[""Athlete""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""park""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:park,=,0.5,http://dbpedia.org/ontology/Park,"[""Park""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""radiostation""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:radiostation,=,0.5,http://dbpedia.org/ontology/RadioStation,"[""RadioStation""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""fish""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:fish,=,0.5,http://dbpedia.org/ontology/Fish,"[""Fish""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""book""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:book,=,0.5,http://dbpedia.org/ontology/Book,"[""Book""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""beverage""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:beverage,=,0.5,http://dbpedia.org/ontology/Beverage,"[""Beverage""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""museum""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:museum,=,0.5,http://dbpedia.org/ontology/Museum,"[""Museum""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""politician""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:politician,=,0.5,http://dbpedia.org/ontology/Politician,"[""Politician""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""earthquakeevent""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:earthquakeevent,=,0.0,http://dbpedia.org/ontology/Earthquake,"[""Earthquake""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""scientist""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:scientist,=,0.5,http://dbpedia.org/ontology/Scientist,"[""Scientist""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""academicfield""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:academicfield,=,0.0,http://dbpedia.org/ontology/AcademicSubject,"[""AcademicSubject""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""musicartist""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:musicartist,=,0.4230769230769231,http://dbpedia.org/ontology/MusicalArtist,"[""MusicalArtist""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""university""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:university,=,0.5,http://dbpedia.org/ontology/University,"[""University""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,KGMatcher,"[""chemical""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:chemical,=,0.41683292613639233,http://dbpedia.org/ontology/ChemicalSubstance,"[""ChemicalSubstance""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
